customer_state,customer_city,order_month,total_orders,total_sales,avg_order_value
RS,carlos barbosa,2017-04-01,1,594.42,297.21
RS,farroupilha,2017-04-01,1,72.08,36.04
RS,porto alegre,2017-04-01,39,13305.76,164.268641975309
RS,pelotas,2017-04-01,6,1153.32,96.11
RS,tramandai,2017-04-01,1,298.8,149.4
RS,uruguaiana,2017-04-01,2,545.68,136.42
RS,sapiranga,2017-04-01,1,303.58,151.79
RS,toropi,2017-04-01,1,676.96,676.96
RS,tres passos,2017-04-01,1,521.02,130.255
RS,estrela,2017-04-01,1,246.54,123.27
RS,taquara,2017-04-01,1,88.84,44.42
RS,cachoeira do sul,2017-04-01,1,72.08,36.04
RS,canoas,2017-04-01,6,729.78,91.2225
RS,nova palma,2017-04-01,1,736.56,368.28
RS,gramado,2017-04-01,2,336.8,112.266666666667
RS,sao leopoldo,2017-04-01,4,477.98,59.7475
RS,erechim,2017-04-01,1,75.58,37.79
RS,sao gabriel,2017-04-01,4,802.5,100.3125
RS,entre-ijuis,2017-04-01,1,212.46,106.23
SC,itapoa,2017-04-01,2,76.94,38.47
SC,garopaba,2017-04-01,1,138.9,69.45
SC,barra velha,2017-04-01,1,248.02,124.01
SC,criciuma,2017-04-01,3,571.14,95.19
SC,morro da fumaca,2017-04-01,1,22.42,22.42
SC,florianopolis,2017-04-01,13,2895.27,99.8368965517241
SC,lages,2017-04-01,3,475.43,118.8575
SC,abdon batista,2017-04-01,1,313.4,78.35
SC,joacaba,2017-04-01,1,1861.14,930.57
SC,ararangua,2017-04-01,1,231.8,115.9
SC,araquari,2017-04-01,2,554.62,138.655
SC,correia pinto,2017-04-01,1,439.28,109.82
SC,porto belo,2017-04-01,1,114.77,114.77
SC,rio do sul,2017-04-01,1,1282.36,641.18
SC,sao miguel do oeste,2017-04-01,1,120.22,60.11
SC,lajeado grande,2017-04-01,1,145.08,145.08
SC,ituporanga,2017-04-01,1,189.68,47.42
SC,apiuna,2017-04-01,1,91.36,45.68
SC,sao joaquim,2017-04-01,1,79.04,39.52
SC,irineopolis,2017-04-01,1,67.63,67.63
SC,xanxere,2017-04-01,1,153.38,153.38
SC,sao jose do cedro,2017-04-01,1,87.04,43.52
SC,camboriu,2017-04-01,2,734.56,122.426666666667
SC,bombinhas,2017-04-01,1,131.34,65.67
SC,sao carlos,2017-04-01,1,75.62,75.62
SC,balneario picarras,2017-04-01,1,165.12,165.12
SC,indaial,2017-04-01,1,146.08,36.52
SC,palhoca,2017-04-01,5,1090.23,121.136666666667
SC,biguacu,2017-04-01,1,71.97,71.97
SC,cacador,2017-04-01,2,296.56,74.14
SC,sombrio,2017-04-01,2,107.94,26.985
SC,macieira,2017-04-01,1,55.56,27.78
SC,gravatal,2017-04-01,2,925.3,231.325
SC,guaruja do sul,2017-04-01,1,272.08,136.04
SC,chapeco,2017-04-01,1,412.88,206.44
SC,vargem bonita,2017-04-01,1,153.68,38.42
SC,capinzal,2017-04-01,1,374.48,187.24
SC,itajai,2017-04-01,2,424.6,106.15
SC,tijucas,2017-04-01,1,129.1,64.55
SC,pinhalzinho,2017-04-01,1,34.42,34.42
SC,mondai,2017-04-01,1,248.88,124.44
SC,anitapolis,2017-04-01,1,69.02,34.51
SC,icara,2017-04-01,2,503.46,83.91
SC,blumenau,2017-04-01,3,937.12,93.712
SC,balneario camboriu,2017-04-01,3,1143.05,127.005555555556
SC,sao jose,2017-04-01,3,756.36,94.545
SC,sao joao batista,2017-04-01,1,162.0,81.0
SC,joinville,2017-04-01,13,3213.68,128.5472
SC,sao bento do sul,2017-04-01,2,288.53,144.265
SC,jaragua do sul,2017-04-01,2,246.28,61.57
SC,brusque,2017-04-01,6,1288.34,107.361666666667
SC,lebon regis,2017-04-01,1,131.34,65.67
SE,poco verde,2017-04-01,1,91.36,45.68
SE,estancia,2017-04-01,1,4595.52,574.44
SE,nossa senhora do socorro,2017-04-01,2,461.68,115.42
SE,lagarto,2017-04-01,1,314.56,157.28
SE,aracaju,2017-04-01,7,1567.64,130.636666666667
SE,cedro de sao joao,2017-04-01,1,1676.76,838.38
SP,matao,2017-04-01,1,91.72,45.86
SP,votorantim,2017-04-01,2,313.28,78.32
SP,tremembe,2017-04-01,1,271.7,135.85
SP,ourinhos,2017-04-01,3,1286.38,214.396666666667
SP,jarinu,2017-04-01,2,233.62,58.405
SP,sumare,2017-04-01,6,1254.74,125.474
SP,mogi-guacu,2017-04-01,4,767.71,109.672857142857
SP,santa barbara d'oeste,2017-04-01,3,774.98,129.163333333333
SP,capivari,2017-04-01,1,73.92,36.96
SP,ituverava,2017-04-01,1,59.82,29.91
SP,vinhedo,2017-04-01,6,875.84,145.973333333333
SP,caieiras,2017-04-01,4,531.14,106.228
SP,santo andre,2017-04-01,10,2277.22,126.512222222222
SP,aparecida,2017-04-01,1,18.25,18.25
SP,limeira,2017-04-01,4,558.7,55.87
SP,taubate,2017-04-01,6,718.18,59.8483333333333
SP,miguelopolis,2017-04-01,1,266.64,133.32
SP,santa albertina,2017-04-01,1,332.22,166.11
SP,piedade,2017-04-01,1,846.26,423.13
SP,euclides da cunha paulista,2017-04-01,2,372.78,93.195
SP,registro,2017-04-01,2,593.54,148.385
SP,sao sebastiao,2017-04-01,2,389.73,55.6757142857143
SP,potirendaba,2017-04-01,2,612.84,153.21
SP,capela do alto,2017-04-01,1,349.69,349.69
SP,pinhalzinho,2017-04-01,2,314.08,52.3466666666667
SP,sao jose do rio preto,2017-04-01,5,2043.54,185.776363636364
SP,itatiba,2017-04-01,2,659.34,164.835
SP,mairipora,2017-04-01,3,759.14,126.523333333333
SP,ipigua,2017-04-01,1,426.76,213.38
SP,carapicuiba,2017-04-01,6,2618.16,174.544
SP,pedreira,2017-04-01,1,35.96,35.96
SP,santa branca,2017-04-01,1,462.36,231.18
SP,juquia,2017-04-01,2,316.42,79.105
SP,pompeia,2017-04-01,1,302.64,302.64
SP,sao carlos,2017-04-01,9,2374.64,103.245217391304
SP,aruja,2017-04-01,1,29.95,29.95
SP,roseira,2017-04-01,1,286.96,143.48
SP,itapevi,2017-04-01,4,739.39,105.627142857143
SP,santa cruz do rio pardo,2017-04-01,2,507.1,126.775
SP,lindoia,2017-04-01,1,198.7,99.35
SP,bauru,2017-04-01,5,1650.77,206.34625
SP,mococa,2017-04-01,3,634.97,126.994
SP,campinas,2017-04-01,30,8637.84,151.541052631579
SP,ubatuba,2017-04-01,2,1300.38,216.73
SP,capao bonito,2017-04-01,2,1272.0,318.0
SP,fernandopolis,2017-04-01,2,257.54,42.9233333333333
SP,salto,2017-04-01,1,65.72,32.86
SP,lorena,2017-04-01,1,158.18,79.09
SP,cajamar,2017-04-01,3,337.45,112.483333333333
SP,rio grande da serra,2017-04-01,1,115.28,57.64
SP,campos do jordao,2017-04-01,1,222.6,111.3
SP,itapetininga,2017-04-01,1,43.6,43.6
SP,monte mor,2017-04-01,1,49.72,24.86
SP,pederneiras,2017-04-01,2,2254.74,375.79
SP,valinhos,2017-04-01,10,2265.43,141.589375
SP,americo brasiliense,2017-04-01,1,543.38,271.69
SP,paraguacu paulista,2017-04-01,2,333.42,83.355
SP,americana,2017-04-01,5,577.2,72.15
SP,guapiara,2017-04-01,1,152.1,76.05
SP,suzano,2017-04-01,5,1102.14,100.194545454545
SP,ibiuna,2017-04-01,2,517.14,86.19
SP,quata,2017-04-01,1,235.3,235.3
SP,itapecerica da serra,2017-04-01,1,365.61,365.61
SP,peruibe,2017-04-01,3,2252.52,375.42
SP,guaicara,2017-04-01,1,322.66,161.33
SP,cosmopolis,2017-04-01,1,56.45,56.45
SP,cacapava,2017-04-01,2,727.78,242.593333333333
SP,lins,2017-04-01,2,901.62,150.27
SP,itaquaquecetuba,2017-04-01,2,238.24,79.4133333333333
SP,cruzeiro,2017-04-01,1,39.96,39.96
SP,caraguatatuba,2017-04-01,3,965.84,160.973333333333
SP,patrocinio paulista,2017-04-01,1,2114.58,1057.29
SP,clementina,2017-04-01,1,252.19,252.19
SP,itajobi,2017-04-01,1,362.76,60.46
SP,altinopolis,2017-04-01,1,161.74,80.87
SP,candido mota,2017-04-01,1,69.7,69.7
SP,sao caetano do sul,2017-04-01,1,159.24,79.62
SP,jundiai,2017-04-01,15,6388.68,193.596363636364
SP,jaboticabal,2017-04-01,1,111.92,55.96
SP,praia grande,2017-04-01,4,1544.66,154.466
SP,cunha,2017-04-01,2,409.18,102.295
SP,tambau,2017-04-01,1,91.9,45.95
SP,louveira,2017-04-01,4,899.44,89.944
SP,santa fe do sul,2017-04-01,1,259.83,259.83
SP,piracicaba,2017-04-01,7,1197.61,108.873636363636
SP,osasco,2017-04-01,16,2317.29,105.331363636364
SP,presidente prudente,2017-04-01,2,477.33,238.665
SP,barueri,2017-04-01,7,4816.87,321.124666666667
SP,brotas,2017-04-01,2,157.74,78.87
SP,assis,2017-04-01,2,1871.8,311.966666666667
SP,birigui,2017-04-01,3,419.89,104.9725
SP,dois corregos,2017-04-01,1,246.5,123.25
SP,jau,2017-04-01,1,131.78,65.89
SP,general salgado,2017-04-01,1,313.22,156.61
SP,barra bonita,2017-04-01,1,411.96,102.99
SP,santana de parnaiba,2017-04-01,6,1597.6,59.1703703703704
SP,embu-guacu,2017-04-01,1,1095.96,547.98
SP,ribeirao pires,2017-04-01,3,1263.86,210.643333333333
SP,sao miguel arcanjo,2017-04-01,3,726.44,121.073333333333
SP,pilar do sul,2017-04-01,1,164.86,82.43
SP,botucatu,2017-04-01,4,1044.4,130.55
SP,cananeia,2017-04-01,1,59.9,29.95
SP,cerquilho,2017-04-01,2,332.65,110.883333333333
SP,paulinia,2017-04-01,4,774.92,86.1022222222222
SP,sao simao,2017-04-01,1,618.24,309.12
SP,iepe,2017-04-01,2,102.76,34.2533333333333
SP,salto de pirapora,2017-04-01,1,203.64,101.82
SP,mogi das cruzes,2017-04-01,5,477.3,59.6625
SP,hortolandia,2017-04-01,6,1131.74,102.885454545455
SP,diadema,2017-04-01,3,1042.78,104.278
SP,sorocaba,2017-04-01,12,1832.01,87.2385714285714
SP,aracatuba,2017-04-01,5,1597.37,159.737
SP,santa barbara d oeste,2017-04-01,2,91.86,30.62
SP,amparo,2017-04-01,3,375.94,75.188
SP,estrela do norte,2017-04-01,1,31.73,31.73
SP,jaguariuna,2017-04-01,2,450.24,112.56
SP,nhandeara,2017-04-01,1,312.04,156.02
SP,rio claro,2017-04-01,1,81.9,40.95
SP,palmital,2017-04-01,1,385.12,192.56
SP,bonfim paulista,2017-04-01,1,1126.9,563.45
SP,taboao da serra,2017-04-01,3,648.24,108.04
SP,embu,2017-04-01,2,909.02,151.503333333333
SP,sao joao da boa vista,2017-04-01,4,1941.44,277.348571428571
SP,santo antonio de posse,2017-04-01,1,229.58,114.79
SP,santa rita do passa quatro,2017-04-01,1,142.06,71.03
SP,santo anastacio,2017-04-01,3,720.62,120.103333333333
SP,silveiras,2017-04-01,1,110.3,110.3
SP,francisco morato,2017-04-01,1,47.86,23.93
SP,pereira barreto,2017-04-01,1,614.21,614.21
SP,sao bernardo do campo,2017-04-01,19,4158.84,94.5190909090909
SP,cotia,2017-04-01,1,111.92,55.96
SP,mirassol,2017-04-01,2,117.62,29.405
SP,penapolis,2017-04-01,1,753.02,125.503333333333
SP,santa adelia,2017-04-01,1,442.92,442.92
SP,maua,2017-04-01,4,10042.34,1255.2925
SP,araraquara,2017-04-01,4,404.6,80.92
SP,bebedouro,2017-04-01,3,913.5,91.35
SP,paranapanema,2017-04-01,1,116.92,58.46
SP,palestina,2017-04-01,1,111.72,55.86
SP,artur nogueira,2017-04-01,1,475.24,118.81
SP,sao vicente,2017-04-01,2,437.12,109.28
SP,buri,2017-04-01,2,345.84,86.46
SP,sao pedro do turvo,2017-04-01,1,110.92,55.46
SP,tatui,2017-04-01,2,1031.98,257.995
SP,ribeirao bonito,2017-04-01,1,130.77,130.77
SP,paulo de faria,2017-04-01,1,93.72,93.72
SP,pindamonhangaba,2017-04-01,1,202.28,101.14
SP,holambra,2017-04-01,1,279.72,139.86
SP,sao paulo,2017-04-01,297,88528.17,155.859454225352
SP,jandira,2017-04-01,2,626.94,44.7814285714286
SP,monte alto,2017-04-01,1,254.84,127.42
SP,atibaia,2017-04-01,5,1756.59,195.176666666667
SP,itapura,2017-04-01,1,212.56,106.28
SP,itu,2017-04-01,4,753.86,107.694285714286
SP,araras,2017-04-01,2,504.4,84.0666666666667
SP,sertaozinho,2017-04-01,4,854.43,122.061428571429
SP,marilia,2017-04-01,9,2182.97,155.926428571429
SP,bofete,2017-04-01,1,3365.84,420.73
SP,bertioga,2017-04-01,1,46.51,46.51
SP,osvaldo cruz,2017-04-01,3,451.87,150.623333333333
SP,andradina,2017-04-01,1,174.04,43.51
SP,itobi,2017-04-01,1,152.1,76.05
SP,ferraz de vasconcelos,2017-04-01,4,4943.43,823.905
SP,sao lourenco da serra,2017-04-01,1,213.54,106.77
SP,iracemapolis,2017-04-01,3,489.96,81.66
SP,catanduva,2017-04-01,5,397.31,49.66375
SP,conchal,2017-04-01,1,59.82,29.91
SP,jacare,2017-04-01,2,240.7,80.2333333333333
SP,embu das artes,2017-04-01,3,646.8,107.8
SP,santos,2017-04-01,8,1071.76,76.5542857142857
SP,sao jose dos campos,2017-04-01,15,3023.96,107.998571428571
SP,boituva,2017-04-01,2,619.76,77.47
SP,indaiatuba,2017-04-01,9,1891.69,111.275882352941
SP,avare,2017-04-01,1,416.14,208.07
SP,itapira,2017-04-01,1,175.8,43.95
SP,guaruja,2017-04-01,6,1008.39,112.043333333333
SP,franca,2017-04-01,9,2308.7,115.435
SP,itanhaem,2017-04-01,3,667.06,222.353333333333
SP,guarulhos,2017-04-01,36,10441.21,143.030273972603
SP,bilac,2017-04-01,1,41.04,41.04
SP,vargem grande paulista,2017-04-01,2,192.96,48.24
SP,varzea paulista,2017-04-01,4,1421.27,157.918888888889
SP,mongagua,2017-04-01,1,163.56,81.78
SP,cubatao,2017-04-01,2,660.7,110.116666666667
SP,piraju,2017-04-01,1,470.6,235.3
SP,caiua,2017-04-01,1,202.28,101.14
SP,junqueiropolis,2017-04-01,2,925.82,231.455
SP,aluminio,2017-04-01,1,87.72,43.86
SP,cristais paulista,2017-04-01,1,59.55,59.55
SP,ribeirao preto,2017-04-01,20,5755.29,155.548378378378
SP,votuporanga,2017-04-01,1,212.72,106.36
SP,jacarei,2017-04-01,1,609.04,304.52
TO,tocantinopolis,2017-04-01,2,1011.18,252.795
TO,lagoa da confusao,2017-04-01,1,937.6,468.8
TO,gurupi,2017-04-01,1,52.78,52.78
TO,palmas,2017-04-01,4,2732.84,390.405714285714
TO,dianopolis,2017-04-01,1,363.72,90.93
TO,almas,2017-04-01,1,113.56,56.78
TO,conceicao do tocantins,2017-04-01,1,56.78,56.78
TO,bandeirantes do tocantins,2017-04-01,1,359.8,359.8
TO,guarai,2017-04-01,1,695.78,347.89
TO,buriti do tocantins,2017-04-01,1,86.79,86.79
AC,rio branco,2017-05-01,8,3706.38,308.865
AL,novo lino,2017-05-01,1,228.52,114.26
AL,sao jose da tapera,2017-05-01,1,144.47,144.47
AL,marechal deodoro,2017-05-01,1,379.2,379.2
AL,arapiraca,2017-05-01,4,649.52,59.0472727272727
AL,matriz de camaragibe,2017-05-01,1,169.8,84.9
AL,rio largo,2017-05-01,1,228.7,114.35
AL,batalha,2017-05-01,1,182.38,91.19
AL,maragogi,2017-05-01,1,364.74,182.37
AL,coruripe,2017-05-01,1,323.98,161.99
AL,maceio,2017-05-01,11,7675.95,365.521428571429
AL,jequia da praia,2017-05-01,1,248.71,248.71
AL,mata grande,2017-05-01,1,111.07,111.07
AL,paulo jacinto,2017-05-01,1,801.84,400.92
AL,palmeira dos indios,2017-05-01,1,763.02,381.51
AM,manaus,2017-05-01,9,1971.92,151.686153846154
AP,santana,2017-05-01,1,282.6,141.3
AP,macapa,2017-05-01,3,1226.99,245.398
AP,oiapoque,2017-05-01,1,850.48,425.24
BA,ipira,2017-05-01,1,199.4,99.7
BA,teixeira de freitas,2017-05-01,1,237.97,237.97
BA,pojuca,2017-05-01,1,405.43,405.43
BA,santa maria da vitoria,2017-05-01,1,280.14,140.07
BA,luis eduardo magalhaes,2017-05-01,2,266.72,44.4533333333333
BA,xique-xique,2017-05-01,1,115.56,57.78
BA,jacobina,2017-05-01,2,234.78,58.695
BA,serra dourada,2017-05-01,1,219.72,109.86
BA,elisio medrado,2017-05-01,1,73.83,73.83
BA,dias d avila,2017-05-01,1,123.58,61.79
BA,itarantim,2017-05-01,2,818.96,102.37
BA,itaberaba,2017-05-01,1,284.62,142.31
BA,piritiba,2017-05-01,1,66.69,66.69
BA,itabuna,2017-05-01,4,1063.0,106.3
BA,santo estevao,2017-05-01,1,91.34,45.67
BA,sao felix do coribe,2017-05-01,1,532.12,133.03
BA,oliveira dos brejinhos,2017-05-01,1,177.44,88.72
BA,lauro de freitas,2017-05-01,1,109.38,54.69
BA,mata de sao joao,2017-05-01,1,99.56,49.78
BA,porto seguro,2017-05-01,2,1167.18,291.795
BA,itapetinga,2017-05-01,3,673.5,112.25
BA,vitoria da conquista,2017-05-01,5,1449.1,144.91
BA,salvador,2017-05-01,46,15298.74,134.199473684211
BA,arraial d ajuda,2017-05-01,1,90.7,90.7
BA,ilheus,2017-05-01,6,1575.41,143.219090909091
BA,jequie,2017-05-01,2,555.98,185.326666666667
BA,feira de santana,2017-05-01,7,1123.31,124.812222222222
BA,ubaira,2017-05-01,1,99.6,49.8
BA,eunapolis,2017-05-01,3,306.17,61.234
BA,itapicuru,2017-05-01,1,110.24,55.12
BA,ibiraja,2017-05-01,1,263.4,263.4
BA,santo antonio de jesus,2017-05-01,1,180.14,90.07
BA,potiragua,2017-05-01,1,95.58,47.79
BA,nova soure,2017-05-01,1,173.22,86.61
BA,ibirataia,2017-05-01,1,83.38,41.69
BA,morro do chapeu,2017-05-01,1,37.49,37.49
BA,brejolandia,2017-05-01,1,69.56,34.78
BA,simoes filho,2017-05-01,1,888.26,444.13
BA,camacari,2017-05-01,2,433.78,72.2966666666667
BA,cruz das almas,2017-05-01,2,336.44,84.11
BA,valenca,2017-05-01,1,2046.88,1023.44
BA,barreiras,2017-05-01,3,658.0,109.666666666667
BA,camamu,2017-05-01,1,232.52,116.26
BA,ibirapua,2017-05-01,1,282.84,141.42
BA,senhor do bonfim,2017-05-01,1,76.14,76.14
BA,paulo afonso,2017-05-01,2,186.26,62.0866666666667
BA,itamaraju,2017-05-01,2,985.56,246.39
CE,jaguaribe,2017-05-01,1,79.22,39.61
CE,cascavel,2017-05-01,1,1153.1,576.55
CE,pindoretama,2017-05-01,1,63.18,63.18
CE,iguatu,2017-05-01,1,2111.84,1055.92
CE,crateus,2017-05-01,1,254.46,127.23
CE,paraipaba,2017-05-01,1,503.7,251.85
CE,parambu,2017-05-01,2,325.72,54.2866666666667
CE,ico,2017-05-01,2,1520.08,380.02
CE,pereiro,2017-05-01,1,116.16,116.16
CE,morada nova,2017-05-01,1,173.9,86.95
CE,acopiara,2017-05-01,1,103.91,103.91
CE,fortaleza,2017-05-01,29,10576.9,188.873214285714
CE,bela cruz,2017-05-01,1,85.26,42.63
CE,ipaumirim,2017-05-01,1,307.11,307.11
CE,icapui,2017-05-01,1,345.88,172.94
CE,marco,2017-05-01,1,154.07,154.07
CE,jardim,2017-05-01,1,370.6,370.6
CE,paracuru,2017-05-01,1,364.3,182.15
CE,juazeiro do norte,2017-05-01,1,99.1,49.55
CE,crato,2017-05-01,1,430.76,215.38
CE,camocim,2017-05-01,1,402.6,201.3
CE,ipu,2017-05-01,1,141.24,70.62
CE,cruz,2017-05-01,1,638.68,319.34
CE,hidrolandia,2017-05-01,1,159.83,159.83
CE,novo oriente,2017-05-01,1,48.62,48.62
CE,caucaia,2017-05-01,1,370.22,185.11
CE,tiangua,2017-05-01,1,377.98,377.98
CE,limoeiro do norte,2017-05-01,1,276.12,69.03
CE,aurora,2017-05-01,1,89.93,89.93
CE,independencia,2017-05-01,1,136.05,136.05
CE,sobral,2017-05-01,2,942.43,314.143333333333
DF,brasilia,2017-05-01,64,17248.7,125.902919708029
ES,itaguacu,2017-05-01,1,298.32,149.16
ES,mimoso do sul,2017-05-01,2,163.56,40.89
ES,baixo guandu,2017-05-01,2,1302.08,130.208
ES,nova venecia,2017-05-01,5,1361.06,113.421666666667
ES,linhares,2017-05-01,6,2972.71,156.458421052632
ES,cariacica,2017-05-01,9,5987.82,315.148421052632
ES,apiaca,2017-05-01,1,87.64,87.64
ES,arace,2017-05-01,1,67.6,67.6
ES,alegre,2017-05-01,1,354.01,354.01
ES,sao mateus,2017-05-01,2,301.44,150.72
ES,castelo,2017-05-01,1,44.08,22.04
ES,colatina,2017-05-01,3,918.21,102.023333333333
ES,santa maria de jetiba,2017-05-01,1,88.58,44.29
ES,cachoeiro de itapemirim,2017-05-01,2,1301.98,325.495
ES,aracruz,2017-05-01,4,657.46,82.1825
ES,serra,2017-05-01,11,3302.85,157.278571428571
ES,guarapari,2017-05-01,2,1460.96,365.24
ES,vitoria,2017-05-01,12,3770.25,130.008620689655
ES,domingos martins,2017-05-01,1,331.6,165.8
ES,muniz freire,2017-05-01,1,230.7,115.35
ES,venda nova do imigrante,2017-05-01,1,357.13,357.13
ES,paraju,2017-05-01,1,105.74,105.74
ES,vila valerio,2017-05-01,1,175.28,87.64
ES,boa esperanca,2017-05-01,1,54.18,27.09
ES,piuma,2017-05-01,2,444.88,111.22
ES,jaguare,2017-05-01,2,338.56,56.4266666666667
ES,muqui,2017-05-01,1,363.22,181.61
ES,vila velha,2017-05-01,15,3472.56,108.5175
ES,anchieta,2017-05-01,1,171.57,171.57
GO,valparaiso de goias,2017-05-01,1,221.19,221.19
GO,luziania,2017-05-01,2,738.85,246.283333333333
GO,planaltina de goias,2017-05-01,1,161.62,80.81
GO,santa cruz de goias,2017-05-01,1,548.42,274.21
GO,novo gama,2017-05-01,1,142.74,71.37
GO,goiatuba,2017-05-01,1,68.18,34.09
GO,paranaiguara,2017-05-01,1,215.74,107.87
GO,trindade,2017-05-01,1,193.45,193.45
GO,posse,2017-05-01,1,256.02,128.01
GO,morrinhos,2017-05-01,2,365.39,121.796666666667
GO,planaltina,2017-05-01,1,98.9,98.9
GO,castelandia,2017-05-01,2,643.04,160.76
GO,piracanjuba,2017-05-01,1,420.04,210.02
GO,goias,2017-05-01,1,210.56,105.28
GO,mineiros,2017-05-01,1,508.88,254.44
GO,bela vista de goias,2017-05-01,1,126.2,63.1
GO,porangatu,2017-05-01,1,54.18,27.09
GO,goiania,2017-05-01,20,7114.94,203.284
GO,rio verde,2017-05-01,1,240.72,30.09
GO,catalao,2017-05-01,1,56.69,56.69
GO,minacu,2017-05-01,1,835.08,417.54
GO,goianesia,2017-05-01,2,1024.19,341.396666666667
GO,carmo do rio verde,2017-05-01,2,206.32,103.16
GO,anapolis,2017-05-01,5,1811.3,301.883333333333
GO,itaja,2017-05-01,1,208.09,208.09
GO,cristalina,2017-05-01,1,377.04,188.52
GO,turvania,2017-05-01,1,76.76,76.76
GO,ipameri,2017-05-01,1,31.09,31.09
GO,guapo,2017-05-01,1,427.6,213.8
GO,caldas novas,2017-05-01,1,166.46,83.23
GO,diorama,2017-05-01,1,298.32,149.16
GO,serranopolis,2017-05-01,1,287.97,287.97
GO,aparecida de goiania,2017-05-01,4,532.85,76.1214285714286
GO,ouro verde de goias,2017-05-01,1,98.23,98.23
GO,nova america,2017-05-01,1,66.11,66.11
GO,campos belos,2017-05-01,1,339.84,169.92
GO,santa rita do araguaia,2017-05-01,1,227.14,227.14
GO,vicentinopolis,2017-05-01,1,369.6,369.6
GO,alto horizonte,2017-05-01,1,428.2,107.05
GO,aragarcas,2017-05-01,1,120.28,60.14
GO,crixas,2017-05-01,1,700.44,175.11
GO,jaupaci,2017-05-01,1,105.28,105.28
GO,santa helena de goias,2017-05-01,1,48.0,48.0
GO,cacu,2017-05-01,1,381.54,190.77
GO,silvania,2017-05-01,2,656.43,328.215
GO,jatai,2017-05-01,5,7362.42,613.535
GO,formosa,2017-05-01,1,113.38,113.38
GO,palmeiras de goias,2017-05-01,1,296.44,148.22
GO,sao miguel do araguaia,2017-05-01,1,422.24,211.12
GO,divinopolis de goias,2017-05-01,1,188.6,94.3
MA,sao luis,2017-05-01,15,3249.27,129.9708
MA,chapadinha,2017-05-01,1,306.12,76.53
MA,peri mirim,2017-05-01,1,59.83,59.83
MA,itapecuru mirim,2017-05-01,1,205.64,102.82
MA,coelho neto,2017-05-01,1,264.98,132.49
MA,pinheiro,2017-05-01,1,203.98,203.98
MA,timon,2017-05-01,1,91.4,45.7
MA,cedral,2017-05-01,1,248.66,124.33
MA,balsas,2017-05-01,1,256.36,128.18
MA,lago da pedra,2017-05-01,1,312.3,156.15
MA,santa rita,2017-05-01,1,124.33,124.33
MA,presidente dutra,2017-05-01,4,1393.46,174.1825
MA,pindare mirim,2017-05-01,1,184.91,184.91
MA,caxias,2017-05-01,2,338.93,112.976666666667
MA,imperatriz,2017-05-01,1,165.32,82.66
MG,varzea da palma,2017-05-01,1,1638.1,819.05
MG,teofilo otoni,2017-05-01,2,86.69,43.345
MG,sao bras do suacui,2017-05-01,1,60.1,60.1
MG,ravena,2017-05-01,1,173.46,86.73
MG,aiuruoca,2017-05-01,1,130.62,65.31
MG,cassia,2017-05-01,1,128.78,64.39
MG,sabara,2017-05-01,3,492.98,82.1633333333333
MG,capinopolis,2017-05-01,1,122.65,61.325
MG,braunas,2017-05-01,1,210.56,105.28
MG,santa barbara,2017-05-01,1,380.66,190.33
MG,pirapetinga,2017-05-01,1,230.56,57.64
MG,aguas formosas,2017-05-01,1,197.47,98.735
MG,machado,2017-05-01,1,120.0,60.0
MG,divinopolis,2017-05-01,4,1474.83,163.87
MG,governador valadares,2017-05-01,2,301.7,100.566666666667
MG,teixeiras,2017-05-01,1,247.78,123.89
MG,varjao de minas,2017-05-01,1,121.72,60.86
MG,sao geraldo,2017-05-01,1,230.4,57.6
MG,serro,2017-05-01,1,252.0,63.0
MG,januaria,2017-05-01,1,68.18,34.09
MG,mirai,2017-05-01,3,265.27,88.4233333333333
MG,jequitiba,2017-05-01,1,492.46,492.46
MG,sapucai-mirim,2017-05-01,1,512.86,256.43
MG,estrela do sul,2017-05-01,1,210.56,105.28
MG,almenara,2017-05-01,3,608.86,101.476666666667
MG,montes claros,2017-05-01,7,2130.3,133.14375
MG,varginha,2017-05-01,1,172.36,86.18
MG,juatuba,2017-05-01,1,395.06,197.53
MG,santos dumont,2017-05-01,1,96.2,48.1
MG,areado,2017-05-01,1,482.64,241.32
MG,espera feliz,2017-05-01,1,116.18,58.09
MG,brumadinho,2017-05-01,1,230.24,230.24
MG,itauna,2017-05-01,1,82.18,41.09
MG,uberlandia,2017-05-01,15,8461.28,228.683243243243
MG,bom jesus da penha,2017-05-01,2,120.84,60.42
MG,claudio,2017-05-01,1,84.0,42.0
MG,mariana,2017-05-01,3,307.52,51.2533333333333
MG,tres coracoes,2017-05-01,3,787.4,49.2125
MG,ipaba,2017-05-01,1,145.65,145.65
MG,uberaba,2017-05-01,9,1308.03,87.202
MG,patos de minas,2017-05-01,5,995.14,82.9283333333333
MG,sao domingos do prata,2017-05-01,1,203.5,101.75
MG,sao goncalo do rio das pedras,2017-05-01,1,196.5,196.5
MG,bandeira do sul,2017-05-01,1,326.78,163.39
MG,sao joao del rei,2017-05-01,2,246.82,61.705
MG,rio acima,2017-05-01,1,58.94,29.47
MG,tres marias,2017-05-01,1,70.18,35.09
MG,itanhandu,2017-05-01,1,226.22,113.11
MG,borda da mata,2017-05-01,1,210.56,105.28
MG,virginopolis,2017-05-01,3,1114.3,79.5928571428571
MG,pedrinopolis,2017-05-01,1,55.85,55.85
MG,acucena,2017-05-01,1,108.22,54.11
